Date,time,Location,Sales in Rs/T,Sales volume in Tonnes,Price/ kg,Climate,Customer ID,Diameter,Length,Grade,Current stock,Re-order,Lead time,Production time,units produced,Production cost
25-09-2010,10:40 AM,Bengaluru,603610.94,10.42,63.76,Sunny,269699CF,20.39,15.77,Fe-550D,8886.98,965.88,5.25,4.09,11750.84,20040.72
24-09-2010,2:23 PM,Hyderabad,691034.5,13.51,66.73,Sunny,8F71DCC8,12.22,26.26,Fe-415,7769.02,807.42,2.85,5.45,8408.73,16484.43
23-09-2010,5:43 PM,Hyderabad,693783.38,13.38,66.11,Sunny,A7658687,12.63,27.05,Fe-415,9558.88,779.02,4.34,4.01,10388.33,16168.53
22-09-2010,11:42 AM,Hyderabad,675127.63,12.5,68.68,Sunny,67664CF2,12.06,27.24,Fe-500D,11400.39,688.84,7.84,2.25,13572.16,16265.59
21-09-2010,2:23 PM,Hyderabad,632978.88,11.69,63.73,Winter,A7658687,9.97,21.13,Fe-500D,9880.92,609.47,6.01,2.32,12334.83,17069.14
20-09-2010,11:23 AM,Hyderabad,536915.94,8.6,62.76,Winter,0D787716,10.35,12.36,Fe-500D,8501.52,607.48,4.97,3.53,11961.65,19029.46
19-09-2010,11:23 AM,Hyderabad,563340.25,8.94,59.63,Winter,0D787716,9.9,11.27,Fe-500D,9233.13,549.13,6.87,2.44,12971.88,17141.03
18-09-2010,11:23 AM,Hyderabad,541624.75,8.42,58.73,Winter,0D787716,10.19,8.97,Fe-500D,8462.73,552.28,8.31,2.44,13542.46,17870.91
17-09-2010,1:16 PM,,523375.25,7.67,59.78,Winter,12B0A924,10.34,12.55,Fe-550,8766.55,604.76,10.3,2.27,12543.38,18625.26
16-09-2010,10:37 AM,Delhi,534226.5,8.22,60.04,Winter,5C0E233A,14.17,14.98,Fe-550,10461.87,753.6,8.9,2.33,13285.82,19583.01
15-09-2010,2:23 PM,Pune,566346.63,9.19,60.71,Winter,237AD0EC,17.83,10.96,Fe-500D,8925.74,751.73,6.51,3.91,11248.93,20349.09
14-09-2010,10:10 AM,Hyderabad,500848.97,8.55,59.67,Winter,7E5E3F44,15.8,21.15,Fe-500D,9505.68,609.92,8.35,,10474.63,18576.5
13-09-2010,10:10 AM,Hyderabad,515445.94,9.56,59.38,Winter,A7658687,17.05,19.35,Fe-415,8695.79,656.18,9.94,2.79,10778.15,18258.96
12-09-2010,1:07 PM,Hyderabad,491932.34,9.05,58.76,Winter,A7658687,16.23,24.75,Fe-415,10052.09,823.31,12.6,,11708.54,18580.83
11-09-2010,1:07 PM,Hyderabad,532861.31,9.52,60.01,Winter,A7658687,15.68,24.91,Fe-500D,9995.55,803.3,12.59,2.27,10114.24,18581.57
10-09-2010,2:56 PM,Hyderabad,526519.5,9.58,60.54,Winter,A7658687,20.72,26.37,Fe-500D,12129.56,922.49,12.31,1.84,12700.01,19666.44
09-09-2010,10:10 AM,Hyderabad,503886.69,8.46,60.27,Winter,A7658687,17.61,16.83,Fe-500D,8797.3,921.58,8.19,2.85,12506.48,18751.42
08-09-2010,12:25 PM,Hyderabad,506677.06,8.83,56.05,Winter,A7658687,15.12,16.03,Fe-415,7445.1,889.24,,3.46,11637.66,19338.47
07-09-2010,12:25 PM,Hyderabad,528660.06,9.07,59.65,Winter,7E5E3F44,15.04,14.01,Fe-500D,8122.82,814.94,8.2,3.39,13139.28,18687.9
06-09-2010,9:59 AM,Pune,492867.19,7.82,62.01,Winter,364CBF29,18.08,20.01,Fe-550D,6624.9,,6.64,4.47,12102.6,20507.75
05-09-2010,3:13 PM,Pune,495060.53,7.93,60.89,Winter,C1D315F8,19.59,17.59,Fe-550D,7569.32,1104.26,9.01,4.43,10877.53,21049.26
04-09-2010,10:10 AM,Bengaluru,583038.5,10.73,60.97,Winter,7E5E3F44,19.38,24.17,Fe-500D,6796.21,609.74,7.33,3.24,11396.14,18936.89
03-09-2010,11:42 AM,Delhi,592992.44,10.31,64.12,Winter,7E5E3F44,20.22,27.7,Fe-500D,9815.33,687.16,8.42,2.72,12196.14,19480.4
02-09-2010,1:24 PM,Delhi,510786,9.31,64.46,Winter,7A432B6E,22.05,22.11,Fe-500D,10635.46,730.91,4.67,3.56,14036.15,21061.75
01-09-2010,11:42 AM,Bengaluru,459545.34,7.34,65.99,Winter,41439784,17.3,25.68,Fe-550D,11757.23,,8.04,,12805.65,21659.11
31-08-2010,11:42 AM,Pune,446665.03,6.73,64.88,Winter,41439784,13.97,21.18,Fe-550,10014.9,1136.25,9.37,5.01,12618.25,21041.3
30-08-2010,1:07 PM,Hyderabad,482811.5,7.8,61.81,Winter,A7658687,12.74,18.27,Fe-415,11083.74,1042.54,10.95,3.4,11020.53,22281.92
29-08-2010,11:31 AM,Pune,521265.16,7.8,59.48,Winter,A7658687,12.14,18.2,Fe-500D,10962.38,890.94,11.86,2.6,10399.76,21154.3
28-08-2010,9:04 AM,Pune,580258.75,8.62,61.89,Winter,32021B99,13.04,17.01,Fe-600,8722.64,802.42,7.04,3.48,9725.07,21049.02
27-08-2010,9:48 AM,Pune,509470.31,7.78,63.91,Winter,5F95AC44,17.03,19.14,Fe-500,9139.15,1141.88,6.45,3.98,9102.48,20447.52
26-08-2010,3:13 PM,Pune,517844.25,8.36,64.29,Winter,23EA71C4,19.3,20.53,Fe-550,9475.46,1141.67,8.61,3.62,10667.87,20069.43
25-08-2010,9:50 AM,,600503.38,8.14,66.88,Rainy,4D2AE84F,14.61,20.51,Fe-600D,9221.48,972.49,9.75,,10955.03,22022.77
24-08-2010,9:50 AM,Delhi,588203.25,7.95,65.91,Rainy,4D2AE84F,13.17,16.59,Fe-600,8539.99,812.74,7.53,3.38,10056.71,21751.39
23-08-2010,9:50 AM,Delhi,528206,7.42,61.87,Rainy,4D2AE84F,14.69,17.49,Fe-600D,10257.72,900.6,8.37,3.03,10901.35,21182.8
22-08-2010,9:37 AM,,485436.69,7.15,59.18,Rainy,4D2AE84F,13.7,12.19,Fe-550D,7039.97,764.11,10.51,2.86,11910.1,21451.55
21-08-2010,9:50 AM,Bengaluru,542166.06,7.79,68.47,Rainy,4D2AE84F,18.27,23.95,Fe-550D,6554.45,984.93,10.66,4.57,10695.94,21515.59
20-08-2010,10:30 AM,Bengaluru,596354.56,8.7,68.66,Rainy,D335CD9E,19.52,25.25,Fe-600,5825.38,1104.99,9.08,5.08,7906.21,22039.45
19-08-2010,1:16 PM,Hyderabad,554661.63,8.95,64.88,Rainy,D327D5D7,16.73,20.56,Fe-600,7298.78,918.74,,4.88,8966.63,20234.78
18-08-2010,5:25 PM,Pune,515131.03,8.85,61.1,Rainy,6CD652DB,17.73,24.6,Fe-550D,8596.28,1154.34,9.29,4.2,9388.66,18490.8
17-08-2010,4:03 PM,,513132.88,8.83,62.3,Rainy,9C02E51B,17.93,26.29,Fe-500,9510.71,1259.78,12.15,,9225.86,20190.38
16-08-2010,10:30 AM,Bengaluru,572103.88,9.93,62.22,Rainy,E476DBCA,18.34,19.67,Fe-500,10343.87,1020.37,10.49,3.59,9743.44,20274.32
15-08-2010,9:50 AM,Delhi,615105.81,9.08,61.98,Rainy,4D2AE84F,15.63,17.43,Fe-500,9112.31,1122.93,7.08,4.67,9102.86,22233.82
14-08-2010,9:50 AM,Delhi,596367.31,8.13,62.13,Rainy,4D2AE84F,16.51,20.17,Fe-600,8421.04,1154.37,5.15,4.24,8088.11,21641.2
13-08-2010,9:50 AM,Pune,522527.16,7.33,61.49,Rainy,4D2AE84F,16.69,19.19,Fe-500,8808.27,1277.14,6.54,4.48,8280.23,21327.72
12-08-2010,9:50 AM,Pune,499956.44,7.02,61.61,Rainy,D335CD9E,15.55,17.8,Fe-500,8878.92,1278.35,8.93,5.07,8181.2,20894.95
11-08-2010,9:50 AM,Pune,497841.81,6.94,63.83,Rainy,D335CD9E,16.44,18.46,Fe-500,7463.93,1282.52,7.51,5.72,8335.06,21319.43
10-08-2010,10:07 AM,Pune,500961.03,6.76,61.74,Rainy,D335CD9E,13.25,10.51,Fe-600,9212.18,806.43,6.45,4.32,9816.48,18998.33
09-08-2010,9:59 AM,Pune,508610.63,7.4,67.35,Winter,B387F82E,13.57,16.98,Fe-500D,8832.4,865.57,6.88,4.61,11552.1,18842.83
08-08-2010,10:37 AM,Pune,502150.88,7.55,63.59,Winter,ACE92AB4,11.44,12.03,Fe-600,7041.49,813.91,3.15,5.7,8115.73,18239.06
07-08-2010,2:23 PM,Pune,479275.5,7.69,63.48,Winter,BFC83E5D,16.15,12.36,Fe-500D,5745.12,859.53,6.02,,9995.79,20383.42
06-08-2010,4:05 PM,Pune,481900.63,7.81,60.24,Winter,3744AB46,16.93,16.78,Fe-500,7232.07,1036.76,10.1,4.54,9167.22,19080.8
05-08-2010,3:21 PM,Pune,550787.63,8.32,58.44,Rainy,4D2AE84F,10.98,16.18,Fe-500,9506.22,1013.12,8.21,4.34,8233.79,20324.85
04-08-2010,10:07 AM,Pune,553162.75,7.75,59.96,Rainy,4D2AE84F,10.96,18.53,Fe-500,8676.48,942.61,7.37,4.03,7591.04,19150.59
03-08-2010,10:07 AM,Pune,547565.88,7.5,59.77,Rainy,4D2AE84F,9.97,18.3,Fe-500,9808.67,848.9,9.29,2.94,8458.27,18744.45
02-08-2010,9:18 AM,Pune,531999.25,7.81,60.82,Rainy,4D2AE84F,9.53,16.96,Fe-500,9889.28,965.24,8.94,3.6,9869.87,19078.4
01-08-2010,9:18 AM,Pune,498274.69,7.09,64.49,Rainy,4D2AE84F,10.06,21.02,Fe-500,9356.97,1060.24,10.96,3.9,10572.91,18712.05
31-07-2010,10:30 AM,Pune,525605.31,7.39,64.76,Rainy,4D2AE84F,10.69,18.17,Fe-500,7317.47,942.09,10.04,4.67,9010.26,19465.7
30-07-2010,3:13 PM,Pune,463993.13,6.84,61.55,Winter,4D2AE84F,11.64,10.51,Fe-600D,6288.68,739.89,9.18,4.21,11589.11,21278.07
29-07-2010,3:13 PM,Pune,560748.63,8.39,64.58,Rainy,4D2AE84F,13.35,14.92,Fe-600,6378.89,716.79,8.35,,11378.74,19821.24
28-07-2010,3:13 PM,,552221.38,8.98,62.63,Rainy,89AD9B77,15.69,14.98,Fe-600,7566.23,824.01,8.06,4.71,11264.63,19576.51
27-07-2010,10:37 AM,Pune,518621.44,8.89,61.68,Winter,6E68C1B6,19.66,13.68,Fe-550,8341.02,923.77,8.96,4.46,11796.71,20561.54
26-07-2010,10:17 AM,Pune,603534.31,8.01,62.03,Rainy,89655E9E,14.61,11.85,Fe-600,10571.61,1025.21,1.71,2.65,8254.97,20753.45
25-07-2010,10:17 AM,Delhi,613460.31,8.04,62.88,Rainy,318FE868,13.88,12.84,Fe-600,11814.66,974.64,2.29,1.74,8872.42,20718.97
24-07-2010,10:17 AM,Delhi,509769.25,6.99,57.69,Winter,238677DE,10.56,7.26,Fe-600,11218,697.11,3.08,1.8,9669.25,18508.38
23-07-2010,10:17 AM,Delhi,484599.25,6.79,59.71,Winter,D1AE2CFB,9.52,7.87,Fe-500D,11842.59,651.17,3.97,1.73,11943.35,17082.73
22-07-2010,4:38 PM,Pune,448599.34,6.39,59.65,Winter,025E8831,9.72,6.82,Fe-600,9263.11,713.57,3.72,3.84,10250.39,17479.54
21-07-2010,12:24 PM,Pune,448665.03,6.37,57.61,Winter,675446A3,10.55,5.9,Fe-500D,7980.5,626.53,3.12,3.46,11781.29,17774.26
20-07-2010,12:37 PM,Pune,439454.13,6.47,58.37,Winter,4A1454D9,13.58,12.37,Fe-600D,7269.35,935.47,7.63,4.39,11319.62,18942.71
19-07-2010,12:37 PM,Pune,463409.81,7.16,58.43,Winter,DE595AA7,12.93,16.25,Fe-550D,7848.86,929.49,9.7,3.68,11738.88,18856.63
18-07-2010,3:13 PM,Pune,479965.75,7.74,61.38,Rainy,6C866A0D,16.61,16.91,Fe-600D,8723.7,1128.06,8.32,,11414.24,19909.58
17-07-2010,4:03 PM,Pune,555091.25,9.38,62.64,Rainy,D335CD9E,17.96,16.59,Fe-500,7866.13,1061.24,7.81,4.98,9969.1,20503.96
16-07-2010,10:10 AM,Hyderabad,548653.56,9.98,59.18,Winter,A7658687,24.47,21.23,Fe-415,8611.37,755.02,12.08,3.19,11781.82,20465.69
15-07-2010,1:24 PM,Delhi,499335.38,8.24,59.51,Winter,A7658687,26.55,18.03,Fe-415,9535.87,801.62,9.74,3.08,13748.32,21074.88
14-07-2010,1:24 PM,Delhi,487961.84,7.56,61.04,Winter,A7658687,24.82,12.74,Fe-500D,9772.39,776,6.2,2.64,,20262.42
13-07-2010,2:44 PM,Delhi,480641.97,7.47,62.08,Winter,A7658687,18.24,14.5,Fe-500D,9875.11,814.97,7.72,2.08,13804.72,17704.87
12-07-2010,2:44 PM,Delhi,486017.06,7.91,65.67,Winter,7E5E3F44,15.93,14.73,Fe-550,11223.76,,5.6,3.13,14454.38,17197.21
11-07-2010,9:59 AM,Pune,440175.94,6.6,63.22,Winter,5F95AC44,15.3,14.16,Fe-550D,9913.22,1115.34,6.93,4.26,13809.73,19155.11
10-07-2010,12:37 PM,,456596.88,7.06,64.64,Winter,88413809,16.37,18.56,Fe-550D,9579.81,1089.01,8.16,3.82,14119.29,20607.09
09-07-2010,12:37 PM,Pune,480149.53,7.77,64.45,Winter,5F95AC44,16.46,19.91,Fe-550D,10295.94,1217.63,6.77,4.03,12666.43,19516.57
08-07-2010,4:05 PM,Kolkata,514656.56,8.87,62.04,Winter,52DB22DD,14.96,19.32,Fe-550D,9372.47,1120.19,7.95,3.9,10298.45,18927.26
07-07-2010,9:59 AM,Pune,507063.5,7.9,61.52,Winter,2AC52B0E,17.99,17.42,Fe-550,9533.34,1045.76,8.49,3.29,12036.08,19220.21
06-07-2010,9:18 AM,Delhi,599358.63,7.93,62.52,Rainy,4D2AE84F,10.41,19.33,Fe-600,7994.11,872.77,8.5,3.44,8090.04,18562.98
05-07-2010,9:18 AM,Delhi,579853.75,8.03,61.74,Rainy,4D2AE84F,11.22,20.91,Fe-500,7583.71,885.46,6.93,4.01,7573.52,18300.79
04-07-2010,9:18 AM,Delhi,547355.5,7.68,63.21,Rainy,4D2AE84F,12.36,23.76,Fe-500,8097.31,1051.45,7.22,3.93,7596.53,17645.28
03-07-2010,9:18 AM,,479009.31,6.88,60.32,Rainy,4D2AE84F,11.61,19.35,Fe-500,7435.61,938.34,7.88,3.31,7928.52,18240.39
02-07-2010,10:07 AM,Delhi,511148.41,7.07,62.52,Rainy,4D2AE84F,12.58,16.17,Fe-600,8753.98,763.32,8.84,1.92,8932.48,19456.55
01-07-2010,10:19 AM,Pune,496237.94,7.17,63.22,Rainy,4D2AE84F,15.04,16.99,Fe-500,7659.16,1043.19,6.89,2.81,7890.72,21733.48
30-06-2010,10:30 AM,Pune,491463,7.4,61.02,Rainy,D335CD9E,14.09,19.36,Fe-550D,8421.95,1000.65,9.74,3.14,8673.93,21610.4
29-06-2010,10:30 AM,,492811.53,8.57,62.29,Rainy,D335CD9E,15.16,22.55,Fe-500,9041.3,1271.73,10.06,4.2,8857.37,21544.05
28-06-2010,10:30 AM,,536797.38,8.97,63,Rainy,84366AD4,16.81,22.25,Fe-500,9534.54,1230.02,10.52,3.35,9193.05,21095.92
27-06-2010,10:19 AM,Bengaluru,597108.38,9.96,64.91,Rainy,84366AD4,18.94,17.9,Fe-500,7850.17,1074.9,6.46,3.8,8731.35,21545.16
26-06-2010,10:10 AM,Bengaluru,606935.94,12,62.85,Winter,A7658687,18.68,22.66,Fe-500D,8713.78,,9.01,5.03,12316.81,17718.7
25-06-2010,10:10 AM,Bengaluru,605967.38,11.61,63.08,Winter,A7658687,19.44,23.81,Fe-500D,9544.55,798.81,8.57,5.58,11742.21,18096.54
24-06-2010,10:10 AM,Hyderabad,616083.06,11.83,62.86,Winter,A7658687,20.18,22.56,Fe-500D,10491.1,806.05,,5.32,12131.12,17711.35
23-06-2010,1:24 PM,Delhi,590008.56,10.94,62.71,Winter,A7658687,21.54,19.36,Fe-500D,9997,,8.07,4.1,13817.04,17521.84
22-06-2010,1:24 PM,Delhi,532437.38,9.27,62.12,Winter,A7658687,19.12,18.04,Fe-500D,7685.52,738.21,7.83,4.69,12733.84,18445.07
21-06-2010,10:10 AM,Hyderabad,479885.5,8.3,61.1,Winter,A7658687,19.42,17.47,Fe-500D,9443.72,1042.96,9.33,4.28,13407.13,19557.16
20-06-2010,10:49 AM,Delhi,450631.53,7.32,62.32,Winter,41439784,22.16,19.56,Fe-550,12247.77,1335.73,,,14408.64,20872.14
19-06-2010,2:44 PM,Pune,488202.25,7.53,60.6,Winter,7A432B6E,20.75,12.95,Fe-550D,10490.64,1087.98,6.29,2.99,13381.05,20389.67
18-06-2010,9:59 AM,Pune,492428.81,8.63,62.31,Winter,37DC4EE0,18.67,21.27,Fe-550,10668.29,1126.92,8.35,2.62,13315.23,18212.82
17-06-2010,2:23 PM,Hyderabad,556914.44,9.91,62.85,Winter,4199DA14,19.31,19.25,Fe-550,9038.69,1079.17,7.23,3.84,11088.35,18966.97
16-06-2010,1:02 PM,Bengaluru,698841.63,13.32,66.81,Sunny,B3A5AC5D,16.46,27.27,Fe-415,9572.92,1175.25,7.42,5.97,8618.58,18333.56
15-06-2010,10:14 AM,Bengaluru,706039.88,13.35,68.57,Sunny,FCE93E3B,18.99,24.27,Fe-415D,11256.84,984.21,6.62,4.46,12314.64,18339.36
14-06-2010,10:48 AM,Delhi,706963.88,13.07,66.59,Sunny,A7658687,15.54,19.48,Fe-500D,11631.32,782.16,6,3.04,,19429.63
13-06-2010,12:43 PM,Delhi,694875.38,12.37,66.6,Sunny,A7658687,18.77,15.82,Fe-500D,10859.23,857.42,6.49,3.7,13143.96,21761.46
12-06-2010,2:12 PM,Delhi,694905.44,12.48,66.86,Sunny,FCE93E3B,15.17,19.29,Fe-500D,10358.32,672.55,6.29,1.91,13315.4,18089.48
11-06-2010,1:16 PM,,627939.13,10.83,62.97,Rainy,4199DA14,15.52,19.76,Fe-500D,8744.49,965.09,6.94,3.82,,18599.03
10-06-2010,5:25 PM,Bengaluru,617186.63,10.35,66.31,Winter,ADA63E33,14.51,20.59,Fe-500D,6727.31,846.08,5.97,4.45,10059.42,17806.47
09-06-2010,10:37 AM,Kolkata,627207.81,10.48,63.62,Winter,8F71DCC8,13.33,20.27,Fe-500D,8899.66,890.26,5.24,3.71,10446.13,16751.65
08-06-2010,5:25 PM,Kolkata,547500.06,8.74,59.46,Winter,FEC59F78,13.98,22.41,Fe-500D,8645.07,970.17,9.29,3.57,9792.9,17696.98
07-06-2010,3:45 PM,Pune,530938.5,8.86,60.59,Winter,A4EA9B3E,17.41,19.85,Fe-550D,9090.94,1060.1,8.2,3.36,11036.55,18833.3
06-06-2010,9:24 AM,Pune,418748.56,5.96,55.08,Rainy,6C866A0D,11.15,15.12,Fe-500,7387.28,1023.28,12.54,3.75,10207.09,18781.1
05-06-2010,9:24 AM,Pune,418609.66,5.96,56.24,Rainy,6C866A0D,10.21,17.99,Fe-500,8436.73,1107.74,12.82,3.28,10798.19,17927.26
04-06-2010,9:18 AM,Pune,421665.56,6.01,57.04,Rainy,6C866A0D,10.52,20.25,Fe-500,8941.94,1077.88,12.72,2.43,11683.91,17320.4
03-06-2010,3:13 PM,Pune,423551.88,5.99,56.82,Rainy,4D2AE84F,10.19,17.98,Fe-600D,8635.92,1027.56,11.68,3.48,11449.06,18145.27
02-06-2010,9:18 AM,Pune,447909.63,6.3,61.66,Rainy,4D2AE84F,10.73,17.36,Fe-600D,9530.65,857.44,7.89,2.87,13283,18648.26
01-06-2010,9:18 AM,Pune,492141.47,6.87,62.01,Rainy,4D2AE84F,12.86,17.68,Fe-600D,10318.5,940.28,9.61,2.96,12142.54,18728.5
31-05-2010,3:13 PM,Delhi,568281.38,7.93,66.08,Rainy,D335CD9E,16.43,16.2,Fe-550D,9764.81,874.54,6.57,3.03,11253.21,18643.92
30-05-2010,3:13 PM,Kolkata,550454.44,9.31,62.94,Rainy,2EB219F1,14.42,21.95,Fe-500,9437.15,1070.16,8.86,3.68,10487.11,19600
29-05-2010,10:07 AM,Kolkata,609387.94,10.38,63.31,Rainy,2EB219F1,14.7,19.19,Fe-600,8348.3,902.6,6.76,3.97,9610.99,19487.81
28-05-2010,1:41 PM,Kolkata,586021.56,10.66,62.44,Rainy,17ECB3FE,16.73,19.21,Fe-500,8830.71,959.38,,3.97,10897.95,19082.59
27-05-2010,9:50 AM,Delhi,438488.47,6.37,57.65,Rainy,4D2AE84F,14.3,16.29,Fe-500,8754.95,848.24,11.39,2.01,10506.74,20877.6
26-05-2010,9:50 AM,Pune,427844.88,6.22,55.71,Rainy,6C866A0D,13.92,13.89,Fe-500,8776.64,956.01,11.36,2.6,9826.82,20865.73
25-05-2010,9:37 AM,Delhi,439821.78,6.41,61.08,Rainy,6C866A0D,17.57,21,Fe-500,10192.33,1257.94,11.13,2.35,10416.13,20112.96
24-05-2010,3:13 PM,Pune,437799.19,6.5,64.31,Rainy,6C866A0D,16.82,20.18,Fe-500,8742.14,1252.96,8.84,2.62,9861.64,18648.66
23-05-2010,3:13 PM,Pune,427840.81,6.25,63.4,Rainy,6C866A0D,13.19,15.92,Fe-600D,8694.55,1257.95,,4.04,10017.44,18054.58
22-05-2010,9:59 AM,Pune,427151.81,6.29,62.67,Winter,D79A69E1,11.8,13.11,Fe-600D,7269.98,1170.74,7.89,5.34,11026.56,18693.34
21-05-2010,3:13 PM,Pune,445369.84,6.71,64.14,Rainy,4D2AE84F,12.16,17.7,Fe-600D,7969.95,1231.94,8.14,5.64,9927.17,18725.6
20-05-2010,12:37 PM,Pune,456188.75,6.95,62.72,Winter,4D2AE84F,14.66,16.82,Fe-600D,7217.15,1128.84,8.1,5.51,9880.19,19907.64
19-05-2010,11:04 AM,Pune,478617.84,8.15,61.65,Winter,74E6DD51,18.72,14.35,Fe-550,8251.12,1183.01,,5.42,10702.63,20974.42
18-05-2010,11:04 AM,Kolkata,558714.38,9.62,62.11,Winter,0C0E7B6B,19.61,17.81,Fe-550,8952.83,966.85,9.17,3.82,12024.58,19705.17
17-05-2010,9:50 AM,Pune,512982.5,7.6,63.55,Rainy,4D2AE84F,17.54,11.94,Fe-600D,7117.83,1138.47,7.29,,12434.52,23100.1
16-05-2010,9:50 AM,Pune,589598.5,8.29,65.77,Rainy,4D2AE84F,18.83,9.19,Fe-600D,6995.38,995.78,6.95,6.27,11355.68,23813.79
15-05-2010,9:37 AM,Bengaluru,582663.44,8.21,69.52,Rainy,D335CD9E,19.97,15.14,Fe-600D,6050.16,1225.2,6.91,6.61,9875.4,23270.42
14-05-2010,2:55 PM,Bengaluru,588311.25,8.45,69.36,Rainy,D335CD9E,18.9,13.98,Fe-600,6115.07,1121.35,4.4,6.21,11289.73,21846.66
13-05-2010,9:37 AM,Bengaluru,592591,8.91,70.76,Rainy,4D2AE84F,17.12,21.78,Fe-600,6888.3,1140.75,4.06,5.37,11593.72,20624.43
12-05-2010,9:59 AM,Pune,528518.88,8.31,66.76,Winter,D335CD9E,17.62,18.72,Fe-600D,7241.19,1169.46,6.49,5.59,10848.4,20825.41
11-05-2010,12:54 PM,Delhi,596529.69,9.5,67.41,Winter,CA109F33,18.19,13.95,Fe-600,8354.55,1055.64,3.08,4.5,10183.21,19660.62
10-05-2010,9:59 AM,,559227.25,8.92,64.47,Winter,A4EA9B3E,18.61,19.91,Fe-550D,9389.83,1149.16,4.34,3.3,10407.8,18567.85
09-05-2010,3:13 PM,Kolkata,541796.25,8.92,64.86,Winter,E9E37C3E,18.41,26.71,Fe-550D,10793.85,1272.16,,2.84,12453.79,18079.53
08-05-2010,5:21 PM,Hyderabad,517147.25,9.59,62.7,Winter,CE42EF18,20.03,20.62,Fe-550D,9611.97,1064.97,9.62,3.2,13210.99,19521.61
07-05-2010,11:16 AM,Bengaluru,701353.88,12.96,67.33,Sunny,1D2C7EA5,22.15,22.92,Fe-500D,6926.99,761.5,6.96,4.88,8847,20525.98
06-05-2010,11:16 AM,Bengaluru,691096.25,12.51,66.82,Sunny,1D2C7EA5,20.51,22.64,Fe-600,6695.99,852.57,,,,20767.23
05-05-2010,10:06 AM,Bengaluru,678096.88,12.06,69.24,Sunny,1D2C7EA5,21.18,24.87,Fe-500D,8123.14,1006.84,6.52,5.35,8817.35,19477.77
04-05-2010,12:33 PM,Bengaluru,646301.88,11.14,63.2,Winter,A7658687,15.84,19.87,Fe-500D,7968.17,773.48,7.97,4.16,8575.77,20831.63
03-05-2010,10:06 AM,Hyderabad,645258.25,11.33,63.86,Winter,A7658687,17.23,14.12,Fe-500D,9412.11,623.27,7.02,3.12,12970.14,20473.26
02-05-2010,12:25 PM,Hyderabad,520383.69,8.88,56.85,Winter,7E5E3F44,15.8,9.98,Fe-500D,9051.36,634.78,6.56,3.74,13253.08,20795.51
01-05-2010,1:24 PM,Bengaluru,534560.94,9.39,61.42,Winter,A7658687,18.49,15.38,Fe-500D,10418.97,858.05,7.9,3.48,13593.83,20776.8
30-04-2010,11:42 AM,Kolkata,502979.31,8.63,63.36,Winter,41439784,17.51,16.45,Fe-550D,11368.35,1141.21,7.38,4.42,13086.78,19150.68
29-04-2010,5:13 PM,,502605.56,8.63,62.56,Winter,7BE61248,19.86,22.45,Fe-550D,9985.95,1284.25,,4.63,13016.52,19335.27
28-04-2010,11:12 AM,Hyderabad,548556.38,9.58,64.27,Winter,430F8DEE,19.28,20.12,Fe-550,9380.22,1137.37,6.64,4.17,12648.23,19758.03
27-04-2010,9:18 AM,Delhi,489467.38,7.23,59.47,Rainy,4D2AE84F,10.99,15.5,Fe-600,6011.58,893.98,4.57,3.52,8413.39,18181.43
26-04-2010,9:18 AM,Pune,451142.78,6.71,59.64,Rainy,4D2AE84F,11.09,19.08,Fe-500,8160.64,1148.56,7.77,3,8867.73,17217.79
25-04-2010,9:18 AM,Pune,446948.03,6.96,61.19,Rainy,4D2AE84F,11.31,14.1,Fe-500,8832.18,1123.74,7.69,3.49,10706.52,18868.56
24-04-2010,9:18 AM,,470345.25,6.91,61.76,Rainy,D335CD9E,10.05,22.95,Fe-500,9765.88,1169.32,9.62,2.99,9060.36,17519.33
23-04-2010,9:24 AM,Pune,446630.53,6.67,62.26,Rainy,4D2AE84F,10.1,23.95,Fe-500,8465.01,1121.03,9.76,3.3,10809.33,17711.6
22-04-2010,10:07 AM,Pune,502634.31,7.47,60.95,Rainy,4D2AE84F,10.99,11.44,Fe-600,7674.6,726.48,5.07,3.66,10014.09,19212.74
21-04-2010,10:07 AM,Pune,484873.47,7.63,57.41,Winter,4D2AE84F,11,10.56,Fe-600,6966.17,700.75,7.05,3.31,10328.58,19932.19
20-04-2010,10:07 AM,Pune,524253.13,8.15,61.13,Rainy,4D2AE84F,15.37,15.23,Fe-600,6440.83,813.91,7.29,3.92,9691.14,19849.89
19-04-2010,9:24 AM,Pune,496114.91,7.91,61.94,Winter,4D2AE84F,17.88,15.52,Fe-550,6953.57,821.25,7.27,3.83,11560.25,21348.27
18-04-2010,9:37 AM,Pune,531890.13,8.91,63.98,Rainy,85EE7F33,19.22,19.41,Fe-550D,9479.39,1082.93,7.47,,11900.07,19769.24
17-04-2010,12:13 PM,Hyderabad,671124.75,10.93,58.25,Rainy,8ADDCA34,16.37,10.07,Fe-600,10873.37,665.23,3.94,2.24,9287.43,22659.93
16-04-2010,12:13 PM,Hyderabad,591602.75,9.25,58.51,Rainy,8ADDCA34,12.56,13.09,Fe-600,11299.16,689.25,6.11,1.66,10675.33,21221.46
15-04-2010,12:13 PM,Hyderabad,599100.13,8.95,62.99,Rainy,81F1306F,13.05,16.08,Fe-600,9608.78,805.92,5.23,2.47,9955.7,21871.58
